Title,Label
"Draft National Broadcasting Policy coming soon, says top I&B ministry official",1
TerroristsÛª arrest prompts Guv Dhankhar to fire fresh salvo at Mamata,1
Haryana Congress shake-up has Soniaï¿½s stamp all over ï¿½ and a peek at where Rahul failed,1
Can't see heavens falling' for need of elected Congress president: Khurshid,1
JK govt to ban education to contain militancy,1
Actor Disha Pataniâs photo with Aditya Thackeray shared as âRhea Chakrabortyâ,0
"Heated debate on farm Bills in RS; Opposition members tear papers, heckle presiding officer",1
Fact check: Did BJP men torture youth during lockdown? HereÕs the...,0
"ï¿½Tough call but felt rightï¿½ ï¿½ Delhi couple watched their 20-month-old die, & then save 5 lives",1
"Fact Check: No, Rahul Gandhi has not retracted from the promise of loan waiver. Fact Check: Rahul Gandhi changed price of Rafale aircraft 4 times in 5 months",0
"In Chidambarams demand for Article 370 restoration, hint of Team Rahuls Left-liberal push",1
Fact Check: Are lions being used to enforce lockdown in Russia?. Fact Check: Are the bus drivers in Japan on strike?,0
Housekeeper at Lok Sabha Secretariat tests Coronavirus positive; hospitalised,1
Was A BJP Candidate Caught On Video Offering A Bribe To Delhi Voters?,0
How misinformation is being used to undermine JNU studentsâ protest: Alt News compilation,0
Fact Check: This girl with a beautiful voice is not related to Kishore Kumar.Fact Check: This girl with a beautiful voice is not related to Kishore Kumar,0
Colonel was decorated twice for gallantry,1
BJPâs Deputy Mayor from Kalyan has a scarily long list of criminal cases,0
Choksi appeals against dismissal of plea for pre-screening of NetflixÛªs Û÷Bad Boy BillionairesÛª,1
Video of mock drill from Germany shared as gun attack in Amsterdam,0
AAPs Thumping Victory in Numbers  Analysis of Delhi Assembly Elections 2015 Results,1
"SC refuses to pass interim order on pleas for stay of final year exams, asks MHA to clear stand",1
"India, China agree on early, complete disengagement from eastern Ladakh amid reports of stalemate",1
"Bizzare! ATM dispenses Rs 2,000 notes with 'CHURAN LABEL' in place of Ashok emblem ",0
Farmers in India have right to demonstrate peacefully: UN chief Guterres' spokesperson,1
"Plea in HC to prevent stubble burning by Punjab, Haryana amid COVID-19 problems in Delhi",1
Fake News: The internet kills Dwayne The Rock Johnson again.Fact Check: Australian dwarf Queden Bayles is nine years old!,0
"Bengal violence: BJP slams Mamta Banerjee, claims chemical-laced water cannons used against them",1
Indian students being deported from Canada for faking IELTS results? HereÕs...,0
"Mamata leads massive protest march against CAA, NRC through Darjeeling",1
Has Indiaâs Global Hunger Index ranking fallen from 55 in 2014 to 102 in 2019? A fact-check,0
"Fact Check: No, PM Modi Did Not Say That Vajpayee Started...",0
Anti-opioid addiction drugs can reverse adverse effects of type 2 diabetes: IIT Mandi research,1
Investigating Twitter handle âKnow The Nationâ that shared Rahul Gandhiâs clipped video,0
Angry mob of TMC workers beat up BSF jawan in West BengalÕs Murshidabad,1
Fact Check: Which emergency numbers are real ?.Fact File: Do aircraft really drop poop from sky?,0
"No, This Video Does Not Show A Discussion On Quran In France's...",0
"ï¿½Will serve as CM for 10 yrsï¿½ ï¿½ KCR denies KTR succession buzz, ï¿½warnsï¿½ party against rumours",1
RSS-BJPs new plan for Kashmir  prop up Maharaja Hari Singh as a nationalist,1
"PM Modi To Address The Nation At 6 pm, Focus On...",1
"Six held for stubble burning in Saharanpur, FIRs filed in  Mau, Varanasi and Azamgarh",1
Women cops can help stop J&K youth going astray: PM Modi,1
Was Rahul Gandhi really ÔdumbfoundedÕ in Dubai? Fake video of little girl used,0
Delhi riots: Court sends Umar Khalid to police custody for 10 days,1
SC seeks CentreÛªs reply on plea to ban disinfectant tunnels to contain spread of COVID-19,1
Started on Ôwrong footÕ: Manish Tewari on Chief of Defence Staff decision,1
Central Government constitutes National Council for Transgender Persons,1
ÔHopeful that talks will be held in positive atmosphereÕ: Govt as talks with farmers begin,1
Special trains take migrants home from Telangana and Andhra Pradesh,1
Fact-check: Did Darul Uloom Deoband slam TMC MP Nusrat Jahan for celebrating Durga Puja?,0
"No COVID-19 death in Manipur, Mizoram, Nagaland, Sikkim so far: Health Ministry",1
Pakistan issues visas to Indian Hindu pilgrims to visit religious sites,1
Numetal: Was 'Ineligibility' Of L N Mittal's Brothers Considered?,1
SC issues contempt notice to Maharashtra Assembly Secretary for threatening Arnab for moving court,1
Stark need for modernisation  why armed forces want a big jump in defence budget,1
"Congress social media head shares old, misleading video about PM Modiâs education",0
Fact Check: Unrelated images passed off as visuals from the horrific Assam floods,0
"With record single-day spike, IndiaÛªs Covid tally crosses 51-lakh mark; active cases cross 1 million",1
"ÔWe have to sort out some more issuesÕ, says Pawar on Maharashtra after meeting Sonia Gandhi",1
Over 5 crore farmers yet to receive full amount under PM-Kisan scheme: FarmersÕ welfare data,1
"On 2nd consecutive day, national Covid cases drop below 50,000, deaths below 500",1
Old video from Germany falsely viral as âFrance declares war on Muslimsâ,0
"Locked doors, deserted floors: Congress UP office reflects partys showing in state",1
"Rahul Gandhi did not say Òwomen should be rapedÓ, as claimed by union minister Smriti Irani",0
Punjab farmer at Singhu sends notice to BJP for using his image in ad promoting farm laws,1
"In Jharkhand polls, ex-MLA is up against assassin he hired & son of rival he got killed",1
"Watch bailey bridge collapse under weight of moving truck, JCB machine near Indo-China border",1
"Fact Check: No, clapping together at 5 pm during Janta curfew will not kill coronavirus. Fact Check: No, clapping hands in Janata Curfew does NOT kill Coronavirus",0
"Nitish begins Bihar campaign with 15 yrs vs 15 yrs theme, brings up Lalus Jungle Raj days",1
No change in UGC varsity exam schedule,1
"Congressï¿½ Maskoor Usmani, termed ï¿½Jinnah sympathiserï¿½ by BJP, loses in Darbhangaï¿½s Jale",1
Were the fireworks for Tokyo Olympics 2020 recently showcased at Mount...,0
The Myth of Indiaâs Muslim-Population Rise,0
UAE to provide incentives to Indian healthcare firms with strong R&D facilities: Envoy,1
"MoS Railways Suresh Angadi tests COVID positive, admitted to AIIMS-Delhi",1
"People want to get rid of corrupt & jhooti AAP govt, says minister Harsh Vardhan",1
"Delhi overtakes Maharashtra, Kerala as highest contributor to new Covid cases",1
"Deve Gowda predicts mid-term polls, then makes a U-turn. But message to Congress is clear",1
Fact Check: This picture is NOT from Indonesia or Rwanda during...,0
Financial Inclusion Low Despite 356 Mn Jan Dhan Accounts,0
"Glacier breaks in Uttarakhand, several feared missing; UP put on high alert",1
Old video from China shared as Zee News employee assaulting doctor in hospital,0
HC says canÛªt interfere with govt decision on banning use of social media by defence officers,1
"Priest, 16 cops, part of Ayodhya Ram temple event next week, test positive for Coronavirus",1
Retd judge to monitor farm fire curbs,1
Fact Check: Old picture shared with ï¿½unrest in J&K after Riyaz...,0
"Toolkit case: Delhi Police issues warrants against Nikita Jacob, Shantanu",1
BJP Claim: More Communal Clashes In Karnataka Than Kerala Under Congress Rule. Fact: Claim False.Fact Check: BJPs claim about Telangana Congress manifesto is misleading,0
"Medical equipment Purchase Û÷scamÛª; Three-member inquiry panel eyewash, order judicial probe: Dhankhar",1
"Delhi riots: Court takes cognisance of charge sheet against Sharjeel Imam, Umar Khalid in UAPA case",1
Rahul Gandhi dismisses CAG report on Rafale deal,1
Nirbhay missile develops technical snag during trial,1
False messages circulated regarding the use of mobile phones and WhatsApp,0
"Groom dead, over 100 infected with Coronavirus after wedding ceremony in Bihar",1
"IndiaÛªs 1st mother-child Û÷vertical transmissionÛª of COVID-19 recorded, claims Pune hospital",1
BJP MP demands judicial probe into Bollywood actor Sushant SinghÛªs suicide case,1
ÔWhere do you get such good quality of drugsÕ: MP ministerÕs jibe at Rahul Gandhi,1
This Army officer is not taking PM Modiï¿½s measurements; hereï¿½s the...,0
"No, Khalistan supporters were not âinvitedâ to INC event in UK, they gate-crashed the event",0
"Kangana, sister asked to appear before Mumbai police on Nov 10",1
Uttarakhand flash flood ï¿½ 53 bodies recovered so far as rescue operations continue,1
Old image of BJP MP Manoj Tiwari with Imam Bukhari re-surfaces...,0
Sushil Modi nominated for RS bypoll,1
"Bickering, power struggles, camps: Rahul GandhiÕs visit lays bare internal strife in Punjab Congress",1
"RJD manifesto promises to scrap farm laws, Tejashwi explains 10 lakh jobs arithmetic",0
"Fact check: These are NOT Indian paratroopers in Ladakh, but an...",0
Old video of dead bodies in Mecca during Hajj shared as coronavirus victims,0
India confirms 3rd case of Coronavirus; Kerala student back from Wuhan tests positive,1
KochiÕs Maradu flats to be demolished in 90 days; SC orders Rs 25L interim compensation to owners,1
Two men rescued from stranded river in RajasthanÛªs Baran,1
SC scraps plea for inclusion of govt nominees in Ayodhya mosque trust,1
"No, this is not a real photo showing India Prime Minister Narendra Modi's mother with an image of a rival politician hanging on her wall",0
Education & Suicide â Whatâs The Connection?,0
PM Modi has now mandated IB to continue talks as Governor ï¿½created imbroglioï¿½ ï¿½ NSCN(I-M),1
"People with medical emergency can get e-pass to enter Delhi, AAP govt tells HC",1
"Whos challenging BJP in Bihar fortress? Oxford, LSE-educated Independents & Shotguns son",1
"Committed to farmer welfare, says govt, cites assured MSP at 1.5 times production cost",1
Heres the truth behind this viral poem falsely attributed to Ram...,0
SC refuses to entertain PIL against use of Hindi as official language in Haryana courts,1
K. Kamaraj: The southern stalwart who gave India two PMs,1
The importance of Valmiki Mandir and Hanuman Mandir in Kejriwals Delhi roadshow,1
Supreme Court rejects petitions to reconstitute panel probing DubeyÛªs encounter,1
"Professors, poet, lawyers: The 10 ï¿½Maoistsï¿½ arrested for Bhima-Koregaon violence",1
Fact Check: This man in orange T-shirt has nothing to do with West Bengal violence,0
I Support Rahul Gandhi' Fan Page Shares Fake Post Of Modi 7th Most...,0
The government has not banned alcohol; hereï¿½s the truth behind this...,0
"Blue chips get all the attention. But small stocks are rising, too",1
BJPÕs Ôdouble engine government trying to crush democracy: Akhilesh Yadav,1
ChinaÛªs aggressive actions against India give insight into how CPC thinking these days: US NSA,1
Fact-check: Did Ravish KumarÕs reportage on Pragya Thakur exhibit religious bias?,0
"Migrants panic after Shramik trains to UP, Bihar diverted via Odisha",1
"Fact Check: Before US presidentâs visit, a sensational Trump lookalike video goes viral",0
"Pesticide residues could be behind Andhra mystery illness, ï¿½long-term studyï¿½ needed ï¿½ experts",1
"35K cases in a day, but recovery rate up",1
"EVMs absolutely robust and tamper-proof, says EC after Congress leader raises questions on their reliability",1
BJP leaders named as accused in Chinmayanand case by SIT,1
"India to get its first Chief of Defence Staff, will act as Principal Military Adviser to Defence Minister",1
Nitish Kumar loses upper hand with BJP as he concedes Rajya Sabha seat,1
LJP to contest Bihar elections outside the NDA,1
"Fact Check: No, Bangalore Police Didn't Show Fist Or Threaten To Beat Ramachandra Guha",0
"Did Arnab Goswami say Òkill thousandsÓ after dilution of Article 370? No, old clip shared on social media",0
Govt Snooping On WhatsApp? Rumours From 2015 Go Viral Once Again,0
Did Pak PM Imran Khan promote NaMo Sherwani; here is the....Bengaluru's Modi Masjid Named After PM Modi And Other News You Almost...,0
Reverse decision on Kartarpur Sahib: MEA,1
Fake Video Clip Of Rahul Gandhi's Rally And Other News You Almost....No! the man in this viral video is not the Saudi...,0
Fact Check: Did BJP Workers Break Solar Panels Because It Made Sun God Angry?,0
Nadda hits out at Rahul Gandhi for his remarks on Ladakh standoff,1
"Shah meets Delhi, Haryana, UP CMs, urges them to jointly fight Covid",1
Retail inflation to remain elevated in third quarter: RBI,1
Do away with 2G service: Ambani,1
Message Claiming Facebook Will Take Over Your Photos Is A Hoax,0
Fake: Healthy Muslims are not being injected with coronavirus,0
BJP leader threatens to fight independent if speaker Sumitra Mahajan gets Indore ticket again,1
"Passenger trains to resume service from May 12, bookings to start from tomorrow: Railway Ministry",1
"Gust of wind, wrong decision by pilots, condition of airstrip among possible reasons for AI Express crash: Experts",1
"Cabinet approves National Recruitment Agency for filling Group B, C govt jobs",1
?Should I stay or go?? ? Biplab Deb seeks people?s mandate to continue as Tripura CM,0
"Fact Check: No, Pop Queen Madonna has not passed away; Heres...",0
Û÷Include Yoga as part of online learning programmesÛª: Vice President Venkaiah Naidu,1
"Airlifting of 10,000 additional troops triggers rumours, anxiety in Kashmir",1
Fact Checked: Old picture of a cop breaking an old manÕs...,0
"3 months before LS polls, BJP plans grand show of strength at Delhiï¿½s Ramlila Maidan",1
"Manju Varma, JD(U) ex-minister who had to resign over Muzaffarpur scandal, loses to RJD",0
Fact check: Unrelated video of Durga Puja protests in Munger shared...,0
"NHRC takes suo motu cognizance of Hyderabad encounter, orders probe, says cops not alert",1
Fact Check: Dont fall for this fake news that a huge...,0
10 new cases in Punjab,1
Arise Sir Tom: Queen knights 100-year-old UK war veteran and fundraiser who served in India,1
"In Punjab, men in khaki gun for green cover, with a little help from a Japanese technique",1
BJP IT Cell Head Amit Malviya shares mischievously clipped video of Manmohan Singh,0
Govt to open Kashmir golf club for local youth,1
Honda Giving Activas For Diwali? Don't Get Taken For A Ride By This...,0
India TV broadcasts fake image of PM Modi sweeping the floor,0
Old incident from Rajasthan shared as Muslim man thrashed by Ôsaffron terrorist mobÕ in Baroda,0
MPSC Engineering Service prelims results 2019 declared at mpsc.gov.in | Check now,1
Fact Check: Will answering a call from Ô+140Õ empty your bank...,0
I-T Dept issues refunds worth Rs 1.01 lakh cr to 27.55 lakh taxpayers till Sep 8,1
8 Apache attack choppers to be inducted into IAF at Pathankot tomorrow,1
Jha is joint Oppn candidate for RS Dy Chief poll,1
SC to hear Hathras rape case on Tuesday,1
"Over 5,80,000 surgeries in India may be cancelled due to COVID-19",1
India protests PakistanÕs move to construct dam in Pakistan-occupied Kashmir,1
"Calcutta HC modifies its order, allows drummers inside Durga Puja marquees in Bengal",1
WHO to set up centre for traditional medicine in India,1
"With Over 2.9 Million Members This Pro-Modi Facebook Group Is A Fake....2.8 Mn Indians Displaced Internally In 2016, Third-Highest Globally",0
"NIA to have new branches in Imphal, Chennai and Ranchi",1
"Fake: No military lockdown of Mumbai, Pune announced ",0
Fact Check: Dont believe the news of the demise of former...,0
Rajnath Singh releases new manual for DRDO to procure from domestic industry,1
"Declare Karnatakas Marathi-speaking areas as Union Territory, says Uddhav Thackeray",1
"Earthquake of 5.3 magnitude, aftershock shake parts of Gujarat",1
There is a free media in India: MEA on Chinese embassyÛªs Taiwan guidelines to journalists,1
From India Censoring Internet Archive To No Night On Aug 12: Not Real....No! Banks are NOT charging Rs 150 after 4 transactions on...,0
Justice Karnan held over ÔoffensiveÕ remarks on judges,1
Video wrongly linked to religious conversion in Pakistan by India Today in 2016 viral once again,0
Weekend lockdown in several Indian states amid rapid surge in COVID cases,1
"Nurses of Hindu Rao, other North Corporation-run hospitals go on indefinite strike",1
"Breaking News Live Updates Dec 9: 33% global vaccines produced in Genome Valley, Bharat Biotech chairman tells foreign envoys",0
Fact Check: Can Dettol Kill The Novel Coronavirus?,0
"No, Indian celebrities including Virat Kohli and Sachin Tendulkar have not joined Indias ruling party.Actor Prakash Raj tweets photos of BJP leaders claiming theyre celebrating Tipu Jayanti",0
Suspended cop Davinder Singh shared Û÷sensitiveÛª info with Pak High Commission: Officials,1
Union Health Minister Says Indian Vaccine Will Work As Sanjeevani In...,1
Ladakh registers single day highest spike by testing 104 Covid positive,1
"Chiranjeevi tests corona positive, met Telangana CM two days ago",1
Abducted dentist from Hyderabad rescued in Andhra Pradesh,1
Dilwale Dulhania Le Jayenge' back in Maratha Mandir as Mumbai theatres reopen,1
Somnath Bharti shares old video of BJP corporator thrashing a cop with misleading narrative,0
Fareed points out Biden and Reagan's winning political formula,1
Woman Posing With PM Modi Is Not IAF Pilot Abhinandan's Wife,0
"To check diversion, Centre plans limit on purchase of fertilisers by farmers",1
Fake: MHA has not set up COVID-19 monitoring committee,0
Has The Government Asked Bible Society To Drop 'Holy' From 'Holy....Did The Home Ministry Ask States To Stop Using The Word 'Hindu'?,0
"Mumbai court rejects former BARC CEOs bail plea, says he played vital role in TRP scam",1
Attempts to muzzle dissenting voices: Shiv Sena targets Govt over Democracy Index,1
"Who is Rahul Gandhiï¿½s successor? CWC to meet on 10 August, will likely discuss candidates",1
Maharashtra: Stray dogs bite nearly 100 people in Palghar since Nov,1
Not right: Amit Shah has not been infected with coronavirus,0
DonÕt believe this picture of US President Donald Trump,0
COVID-19: Couple Photographed At Spain Airport Shared As Deceased...,0
This incident in Jaisalmer happened due to mutual differences and it is not related to caste violence in any way.,0
Naval ship arrives in Kochi with 698 repatriated Indians from Maldives,1
"SC imposes cost of Rs 15,000 on Uttar Pradesh government for wasting judicial time",1
"Google blocked and removed over 5,000 Û÷bad adsÛª a minute in 2019",1
"PNC Infratech Bags Rs 2,159 Cr Highway Contract In Uttar Pradesh",1
The money laundering cases against businessman & former Trinamool MP KD Singh arrested by ED,1
Early trends show Gupkar alliance ahead of BJP in J&K local body polls,1
"PM distorting Cong manifesto, alleges Chidambaram",1
"Signal to China: Quad navies to sail together, Indo-US pact on table",1
"Indian-origin Hari Shukla, 87, first to get coronavirus vaccine in UK",0
FAKE Alert: Beef flavoured Maggi is NOT being sold in India,0
Donï¿½t believe this viral Facebook message; itï¿½s FAKE!,0
Fact Check: Did MP Tabassum Hasan Take A Communal Line After Her Victory In Kairana?,0
"No, this is not a video of an elephant trampling a man to death in India",0
Adani seeks help from Kerala government on Vizhinjam Port,1
Pak to release 22 Andhra fishermen on Jan 6 arrested on charges of espionage,1
UFC legend Daniel Cormier looks back on his career ahead of final fight,1
Cabinet approves increase of MSP for 14 kharif crops,1
"Over 53k new Covid cases reported in last 24 hours; out of 78 lakh, 70 lakh are active cases",1
"Rajasthan political crisis: Governor listening to his masters' voices, says Congress",1
Old video from Russia falsely shared as ballot stuffing during 2020 US elections,0
"EVM glitch delays polling at two booths in Delhi, election officer dies on duty",1
"Couple moves court for protection, becomes first to be booked under Uttarakhands religion law",1
Viral Fake Videos That Were NOT From World Cup 2018,0
"No, This Video Does Not Show The Hindu Priest Who Was Lynched In...",0
Amidst US visit S Jaishankar says India has strong relations with Iran,1
Fact Check: Old Picture Of A Sikh Man Offering Prayers In...,0
Did Rahul Gandhi apologise to Supreme Court over ÔChowkidar Chor HaiÕ comment?,0
"Ananth Kumar, a skillful administrator and a political heavyweight",1
Morphed image of Pakistani politician shared in India,0
"MumbaiÛªs COVID-19 death toll crosses 7,000-mark",1
"No, Pakistan Did Not Hold A Mock Funeral For Modi: A FactCheck",0
Indian Navy men not into essential ops to work from home,1
FAKE Alert: Military lockdown is NOT being being imposed in Mumbai.... FAKE Alert: 24-hour lockdown is NOT being imposed in Telangana after...,0
IndiaÕs global rise will invite attempts to limit it: S Jaishankar,1
This footage has been taken from a video game,0
UP: Man gets death sentence for rape and murder of minor girl,1
Haryana gears up for farmersÛª protest today,1
Sonia Gandhi wins Congress bastion Rae Bareli,1
MP: Farmers dump guavas in garbage vehicle as prices crash,1
India is committed to provide its youngsters Ease of Doing Business: PM Modi at IIT,1
How many times did a Political Party secure more than 50% of the polled vote?,0
Shabbir Ali calls for fight against Telangana CM KCR's dictatorial regime,1
President Kovind gives assent to 3 contentious farm Bills,1
"Delhi Chalo march: Protesting farmers stay put at Singhu, Tikri",1
Hoax circulates online that an old Indian textbook lists treatments for COVID-19.Hoax circulates that not a single vegetarian has contracted COVID-19 according to the WHO',0
Fact Check: Fake Tweet Attributed To Rahul Gandhi States An Odd-Even Plan To Reopen Schools.Fact Check: Viral lockdown phases to control Covid-19 have not been endorsed by WHO,0
Is this ?Mahameru flower? that blooms once every 400 years in....Does Mahameru Flower bloom in every 400 years? Fact Check,0
Indian-origin man appointed global coordinator for US PresidentÕs Malaria Initiative,1
Fact Check: Mahesh Bhat's Lashing Out Video Is Old And Unrelated To Fans' Reaction To His Upcoming...,0
Yogi Adityanath govt announces Rs 1000 assistance for daily wagers amid COVID-19,1
"Fact Check: This man in the viral video is not Hardik....Fact Check: No, Priyanka Gandhi is not drunk in this viral video",0
Amit Shah asking LK Advani to leave the stage? Fact check,0
"No, the lady receiving award in viral video is not Hyderabad rape victim",0
Lost a friend: PM Modi on PaswanÛªs death,1
"COVID-19 positive patient, who attended Tablighi Jamaat meeting, escapes from a hospital in UP",1
BJP politicising Hoshiarpur rape-murder due to Bihar polls: Congress,1
"IIMC students protest over ÔunaffordableÕ hike in tuition, hostel, mess charges",1
"Centre needs to accept community spread happening, ramp-up testing: Sanjay Singh",1
11 grenades dropped by ï¿½Pakistani droneï¿½ recovered near IB in Punjabï¿½s Gurdaspur,1
India is blocking more apps in the wake of the TikTok ban,1
"Amid tight security, Hathras victim's family leave for Lucknow to appear before bench of Allahabad High Court",1
India may allow foreign airlines on select routes,1
"Even if BJP gets more seats in Bihar, Nitish Kumar will be our chief minister, says JP Nadda",0
Viral Pic Takes Line From Mamata Banerjee's Speech Out Of Context,0
"Tgana sees spike in cases, 2 health officials test positive",1
Did Rahul Gandhi cut Manmohan SinghÕs birthday cake? HereÕs the fact...,0
Se estancan negociaciones entre el Reino Unido y la UniÌ?n EuropeaÛ? y el tiempo se agota ÛÒ CNN,1
ÔWho do you like the most?Õ Guess what these Modi fans believe the child told Trump,0
Fact Check: Two-year-old protest video against Shivraj Singh revived before MP bypolls,0
"Wont let govt sit in peace till farmers demands are met, says Rakesh Tikait",1
"Empathy for Kashmir, pressure on Pakistan: Army Generalï¿½s security roadmap for Congress",1
"Stop holding parallel talks with farmer bodies from other states, Punjab unions tell govt",1
"17,000 CBSE Schools Could See Sainik School-Type Learning To Push Discipline, Physical Education.Fact Check: Rawalpindi school with high-tech attendance system passed off as Delhi's",0
Video of hawker carts demolished in Odisha now shared as Ahmedabad,0
Fact check: Has Biden appointed Indian origin man as his political advisor,0
"October festival demand boosts Indian economyï¿½s ï¿½animal spiritsï¿½, recession could end in Q4",1
"As protests rage in neighbouring states, Himachal farmers keep calm and carry on",1
"No, an Indian politician did not win an election by a single vote",0
Maharajganj woman sets herself afire near UP Vidhan Bhavan: Police,1
Fake Twitter account created in the name of Delhi cop Seema Dhaka,0
Computer se andolan nahi hota: Congress on Shah and Gadkaris e-rallies in Bihar & MP,1
Fact Check: Centre is NOT giving Rs 5 Lakhs loan for...,0
Fact Check: Farmer seen collapsing on video at Singhu Border has not passed away.Video From Meerut Shared As Man Killed In Delhi Over Headphones Row,0
No Communal Motive Behind Placing Flag On Shankaracharya Statue:...,0
"ED opposes DK ShivakumarÕs bail application, says can influence investigation",1
Dont believe this viral Facebook message; its FAKE!,0
Video labelled as Ôterrorist infiltrationÕ in Kashmir traced back to police academy in Pakistan,0
Honey sold by major brands in India adulterated with sugar syrup: CSE,1
Prime Minister Modi wishes Russian President Putin on birthday,1
"Heatwave: IMD issues 'red alert' for Punjab, Haryana and other parts of north India",1
"Lawyer making debut, veteran bracing for fight in J&K poll fray",1
CBI raids Bengaluru office of Amnesty International over alleged violation of FCRA,1
Maharashtraï¿½s opposition MLAs demand probe into budget leaked on ministerï¿½s Twitter handle,1
Rhea canÛªt give certificate to herself on alleged money transfer from SushantÛªs account: KK SinghÛªs lawyer,1
Lucknow girl to witness Chandrayaan-2 landing with PM Modi at ISRO,1
Low intensity blast in medicine shop in Kolkata suburb on Mahanavami,1
"Did Priyanka, RaGa break lockdown regulations? Heres the truth behind this...",0
"Dry run for COVID vaccine administration in all States, UTs on 2 January 2021",1
Names of Mumbai attack masterminds missing from Pakistan list of wanted men,1
"Employment is dignity, for how long will govt 'deny' it to people: Rahul",1
Zomato delivery boy wins over Internet with soulful rendition of ÔGori tera gaonÕ,1
"Morphed ÔHinduÕ newspaper image shows Sri Lankan PM Ranil agreed to Tamil autonomy, Was it true?",0
Fact Checked: Heres the truth behind this picture of Heeraben Modi,0
"UPs Sambhal administration scraps Rs 50 lakh notice to 6 farmers, blames clerical error",1
"Amid heavy rains, building collapses in Thane, no injuries",1
Ladakh MP visits forward areas in eastern sector,1
"Bandra is the new South Mumbai, and itï¿½s nothing to be proud of",1
Fact Check: Did KTR and TPCC President meet in context of Huzurnagar by-elections?. Fact Check: Biden didn?t ignore India; foreign leaders are not invited to US Presidential inauguration,0
"SC asks CBI court to finish Babri Masjid trial against LK Advani, others by August 31",1
The soft power impact of Ruth Bader Ginsburg's decorative collars,1
"Fact Check: Andhras deputy CM did not hoist Tricolour upside down. Fact Check: No, Bengaluru Bus Conductor Did Not Clear UPSC Mains Exam, He Misled Media",0
Msg claiming images of Lord Ram and Ram Mandir will be displayed at NY billboard is TRUE,0
Video of speech delivered by Kashmir University professor shared as Maharaja Hari SinghÕs granddaughter,0
Capt rejects farmersÕ ultimatum on Vidhan Sabha session,1
Fact Check: Stones pelted on Home Minister Amit Shah?s convoy in.... Fact Check: Home Minister Amit Shah misquoted on the statement saying...,0
"No, This Video Does Not Show How Artificial Colour Is Added To Peas",0
Fact Check: MP CM Shivraj Singh Chouhan Did Not Hoist BJP...,0
5 disciplines omitted from National Games to be hosted by Uttarakhand,1
Fact Check: Did Nepal soldiers gun down 7 Indian soldiers for ceasefire violation?,0
"Now, no police officer can force Ôgood SamaritanÕ to disclose identity",1
ÔRight to invite people for foundation laying ceremony depends on Ayodhya Ram temple trustÕ: Congress,1
"Bihar poll run-up: Amid RJD flood focus, JD(U) hopes Rs 960-cr relief will address anger",1
"Staggered entry, distancing: SOPs for theme parks",1
Did Manmohan Singh get the first position in Ôfifty photos of...,0
"J&K L-G visits families of labourers killed in Shopian, assures Ôjustice at all costsÕ",1
"Congress Jaiveer Shergill lits 2 diyas, will light 7 more if govt focuses on preparation of Coronavirus",1
"Rahul Gandhi at ÔYuva Aakrosh RallyÕ challenges PM Modi to visit any University, address studentsÕ query",1
Fact File: Do aircraft really drop poop from sky?,0
Govt lists monsoon session Bill to give legal backing to delimitation exercise in 4 NE states,1
Are lawyers exempted from paying toll tax? Heres the truth,0
"FarmersÕ protests: Union leaders up the ante with daylong hunger strike; Tomar repeats, govt ready for talks",1
Vikas DubeyÛªs killing raises handcuffing issue vis-a-vis SC guidelines on Û÷inhumanÛª practice,1
"Civilian injured in Pakistan shelling, succumbs to his injuries in J-KÛªs Poonch district",1
No headway in Naga peace talks,1
Most people in India not comfortable travelling for at least a year: Survey,1
Fake Yoga Pic Shared By Indian High Commission In Kenya & Other News...,0
"Cabinet approves new National Education Policy, HRD ministry to be renamed",1
Tokyo professor sends books to Maharashtra village kids learning Japanese,1
Photos of MP jailer with woman inmate go viral; probe ordered,1
FACT CHECK: The idol in the viral video is not of Hindu Goddess Kamakhya.Fact Check: Truth behind the viral video of Hindu girl set ablaze in Madhya Pradesh,0
Nun rape case: Supreme Court dismisses Bishop Franco Mulakkal's plea for quashing of charges,1
"Bluru riots due to failure of intelligence, cops: Congress",1
Mumbai police arrests jewellery store owners for cheating customers of Rs 300 crore,1
Maharashtra Dy CM Ajit Pawar tests positive for COVID-19,1
India rejects Imran Khans charge on involvement in Karachi Stock Exchange terror attack,1
"AP: Fake WhatsApp Forward Of Child Kidnappers Takes Life Of A Man, Five Critically Injured",0
Rajasthan heading for a constitutional crisis: BJP reacts on political crisis in state,1
WHO bows to calls from nations for virus probe,1
Hathras: Allahabad High Court to monitor case,1
Graphic Video Of Girl Being Thrashed By Father In Assam Goes Viral,0
Indo-Nepal ties are not ordinary; no power in world can break them: Rajnath,1
Telangana student of Delhi LSR college ends life over Ôfinancial burdenÕ of education,1
Social Media Posts Claiming Army Built 1000-Bed Quarantine Facility...,0
"Will settle for nothing but Ram temple, Uma Bharti says ahead of SCï¿½s Ayodhya verdict",1
Pakistan summons senior Indian diplomat over alleged Ôceasefire violationsÕ,1
"Sidhu is like a Rafale, our weapon for next election: Harish Rawat",1
Fact Check: Unrelated photos go viral linking them to recent school blast in Peshawar,0
LAC standoff: Army chief in Leh to review situation,1
Navy Chief visits naval air station on Diwali eve,1
Old video of French Pres Macron egged viral amid remarks on Islam after teacherâs killing,0
Large number of vaccinations need to be done in short period of time in mission-mode: NITI Aayog,1
Digital India: Saas based models enabling virtual interaction with innovations,1
